,,,,buy & hold result,algo result from "yesterday",algo w/ shorting
,close,predictions,to change,1000,1000,1000
1292,885.09,0,1.12983E-05,988.9385475,1078.621642,1169.530772
1293,885.1,1,0,988.9385475,1078.621642,1169.530772
1294,885.1,1,-0.003626709,985.3519553,1074.709796,1165.289225
1295,881.89,0,-0.004943927,980.4804469,1074.709796,1171.05033
1296,877.53,0,0.004512666,984.9050279,1074.709796,1165.765771
1297,881.49,0,1.13444E-05,984.9162011,1074.709796,1165.752546
1298,881.5,0,-0.000567215,984.3575419,1074.709796,1166.413778
1299,881,0,0.000851305,985.1955307,1074.709796,1165.420804
1300,881.75,0,-1.13411E-05,985.1843575,1074.709796,1165.434021
1301,881.74,0,-0.002472384,982.7486034,1074.709796,1168.315421
1302,879.56,1,0.002478512,985.1843575,1077.373477,1171.211105
1303,881.74,0,-0.002449702,982.7709497,1077.373477,1174.080223
1304,879.58,1,0,982.7709497,1077.373477,1174.080223
1305,879.58,1,0,982.7709497,1077.373477,1174.080223
1306,879.58,0,-2.27381E-05,982.7486034,1077.373477,1174.10692
1307,879.56,0,0,982.7486034,1077.373477,1174.10692
1308,879.56,0,-0.000238756,982.5139665,1077.373477,1174.387244
1309,879.35,0,0,982.5139665,1077.373477,1174.387244
1310,879.35,0,-3.41161E-05,982.4804469,1077.373477,1174.42731
1311,879.32,0,-0.000909794,981.5865922,1077.373477,1175.495797
1312,878.52,1,-0.002379001,979.2513966,1074.810404,1172.699291
1313,876.43,1,0.003297468,982.4804469,1078.354557,1176.566229
1314,879.32,0,-0.000113724,982.3687151,1078.354557,1176.700034
1315,879.22,1,-0.002331612,980.0782123,1075.840253,1173.956426
1316,877.17,1,0.002485265,982.5139665,1078.514001,1176.874018
1317,879.35,1,0,982.5139665,1078.514001,1176.874018
1318,879.35,1,0.003604935,986.0558659,1082.401974,1181.116573
1319,882.52,0,-0.000566559,985.4972067,1082.401974,1181.785746
1320,882.02,0,0.000317453,985.8100559,1082.401974,1181.410584
1321,882.3,0,-0.002074124,983.7653631,1082.401974,1183.860977
1322,880.47,0,-5.67879E-05,983.7094972,1082.401974,1183.928206
1323,880.42,0,-0.000692851,983.027933,1082.401974,1184.748492
1324,879.81,0,-0.003875837,979.2178771,1082.401974,1189.340384
1325,876.4,1,1.14103E-05,979.2290503,1082.414325,1189.353955
1326,876.41,0,0.003525747,982.6815642,1082.414325,1185.160593
1327,879.5,1,0.000341103,983.0167598,1082.783539,1185.564855
1328,879.8,0,0,983.0167598,1082.783539,1185.564855
1329,879.8,0,0.001091157,984.0893855,1082.783539,1184.271218
1330,880.76,0,0.003065534,987.1061453,1082.783539,1180.640793
1331,883.46,0,0.001267743,988.3575419,1082.783539,1179.144045
1332,884.58,1,0.000474802,988.8268156,1083.297647,1179.703904
1333,885,0,0.000124294,988.9497207,1083.297647,1179.557274
1334,885.11,0,-0.00350239,985.4860335,1083.297647,1183.688543
1335,882.01,0,0.00281176,988.2569832,1083.297647,1180.360296
1336,884.49,0,-0.000463544,987.7988827,1083.297647,1180.907445
1337,884.08,0,-3.39336E-05,987.7653631,1083.297647,1180.947517
1338,884.05,0,-0.002352808,985.4413408,1083.297647,1183.72606
1339,881.97,1,-0.00090706,984.547486,1082.31503,1182.652349
1340,881.17,0,0.003268382,987.7653631,1082.31503,1178.78699
1341,884.05,1,3.39347E-05,987.7988827,1082.351758,1178.826991
1342,884.08,0,0.000418514,988.2122905,1082.351758,1178.333636
1343,884.45,1,0,988.2122905,1082.351758,1178.333636
1344,884.45,1,-0.000440952,987.7765363,1081.874493,1177.814047
1345,884.06,0,0.001945569,989.698324,1081.874493,1175.522528
1346,885.78,1,-0.002822371,986.9050279,1078.821042,1172.204767
1347,883.28,0,-0.001222715,985.698324,1078.821042,1173.63804
1348,882.2,0,-0.001337565,984.3798883,1078.821042,1175.207857
1349,881.02,0,3.40514E-05,984.4134078,1078.821042,1175.16784
1350,881.05,0,0.000873957,985.273743,1078.821042,1174.140793
1351,881.82,0,0,985.273743,1078.821042,1174.140793
1352,881.82,0,0,985.273743,1078.821042,1174.140793
1353,881.82,0,-0.000918555,984.3687151,1078.821042,1175.219306
1354,881.01,1,0.001066957,985.4189944,1079.972098,1176.473215
1355,881.95,1,0.000294801,985.7094972,1080.290475,1176.820041
1356,882.21,1,0.000895478,986.5921788,1081.257852,1177.873858
1357,883,0,0.000973952,987.5530726,1081.257852,1176.726665
1358,883.86,0,0.001493449,989.027933,1081.257852,1174.969283
1359,885.18,0,-0.000643937,988.3910615,1081.257852,1175.725889
1360,884.61,0,0.000293915,988.6815642,1081.257852,1175.380326
1361,884.87,0,-0.001118808,987.575419,1081.257852,1176.695351
1362,883.88,0,1.13138E-05,987.5865922,1081.257852,1176.682038
1363,883.89,1,0,987.5865922,1081.257852,1176.682038
1364,883.89,1,0.000667504,988.2458101,1081.979596,1177.467478
1365,884.48,0,0.00063314,988.8715084,1081.979596,1176.721976
1366,885.04,0,-7.90925E-05,988.7932961,1081.979596,1176.815046
1367,884.97,1,1.12998E-05,988.8044693,1081.991822,1176.828344
1368,884.98,0,-3.38991E-05,988.7709497,1081.991822,1176.868237
1369,884.95,1,-0.001186508,987.5977654,1080.70803,1175.471874
1370,883.9,0,-0.001957235,985.6648045,1080.70803,1177.772548
1371,882.17,0,0.001881723,987.5195531,1080.70803,1175.556306
1372,883.83,0,-0.000656235,986.8715084,1080.70803,1176.327747
1373,883.25,1,-0.000328333,986.547486,1080.353198,1175.94152
1374,882.96,1,0.000407719,986.9497207,1080.793679,1176.420974
1375,883.32,1,0.00061133,987.5530726,1081.454401,1177.140156
1376,883.86,0,-0.00050913,987.0502793,1081.454401,1177.739474
1377,883.41,0,-0.00047543,986.5810056,1081.454401,1178.299407
1378,882.99,0,0,986.5810056,1081.454401,1178.299407
1379,882.99,0,-0.000147227,986.4357542,1081.454401,1178.472884
1380,882.86,0,-0.00024919,986.1899441,1081.454401,1178.766548
1381,882.64,0,-0.00128025,984.9273743,1081.454401,1180.275664
1382,881.51,0,-0.002552438,982.4134078,1081.454401,1183.288245
1383,879.26,0,-0.000307076,982.1117318,1081.454401,1183.651605
1384,878.99,1,-0.002764537,979.396648,1078.464681,1180.379357
1385,876.56,1,0.003376837,982.7039106,1082.10648,1184.365305
1386,879.52,1,-0.000102329,982.603352,1081.995749,1184.244111
1387,879.43,1,1.1371E-05,982.6145251,1082.008053,1184.257577
1388,879.44,1,-0.001921677,980.726257,1079.928782,1181.981816
1389,877.75,1,0.001515238,982.2122905,1081.565131,1183.772799
1390,879.08,0,0.000352641,982.5586592,1081.565131,1183.355352
1391,879.39,1,-0.00014783,982.4134078,1081.405244,1183.180417
1392,879.26,0,0.000113732,982.5251397,1081.405244,1183.045852
1393,879.36,0,-0.000386645,982.1452514,1081.405244,1183.50327
1394,879.02,1,-2.27526E-05,982.122905,1081.380639,1183.476342
1395,879,1,0.001740614,983.8324022,1083.262905,1185.536318
1396,880.53,0,0.003929452,987.698324,1083.262905,1180.877811
1397,883.99,0,0.009547619,997.1284916,1083.262905,1169.603239
1398,892.43,0,-0.000481831,996.6480447,1083.262905,1170.166789
1399,892,1,0.001378924,998.0223464,1084.756642,1171.78036
1400,893.23,0,0.00222787,1000.24581,1084.756642,1169.169786
1401,895.22,0,-0.000569692,999.6759777,1084.756642,1169.835853
1402,894.71,0,0.002458897,1002.134078,1084.756642,1166.959347
1403,896.91,0,0.001215284,1003.351955,1084.756642,1165.541161
1404,898,0,-0.002906459,1000.435754,1084.756642,1168.928758
1405,895.39,0,0.002914931,1003.351955,1084.756642,1165.521411
1406,898,0,0.000111359,1003.463687,1084.756642,1165.391621
1407,898.1,0,-0.003095424,1000.357542,1084.756642,1168.999001
1408,895.32,1,0.000703659,1001.061453,1085.519941,1169.821578
1409,895.95,1,0.000513422,1001.575419,1086.077271,1170.42219
1410,896.41,1,0.000312357,1001.888268,1086.416514,1170.787779
1411,896.69,1,0.000423781,1002.312849,1086.876917,1171.283937
1412,897.07,0,-0.000501633,1001.810056,1086.876917,1171.871491
1413,896.62,0,-0.000680333,1001.128492,1086.876917,1172.668754
1414,896.01,0,-0.000345978,1000.782123,1086.876917,1173.074472
1415,895.7,0,-0.000480071,1000.301676,1086.876917,1173.637632
1416,895.27,0,-0.001418566,998.8826816,1086.876917,1175.302515
1417,894,0,0.000805369,999.6871508,1086.876917,1174.355962
1418,894.72,1,-0.000849428,998.8379888,1085.953693,1173.358432
1419,893.96,0,-0.000257282,998.5810056,1085.953693,1173.660316
1420,893.73,0,-0.000514697,998.0670391,1085.953693,1174.264395
1421,893.27,0,-0.000201507,997.8659218,1085.953693,1174.501017
1422,893.09,1,0,997.8659218,1085.953693,1174.501017
1423,893.09,0,0,997.8659218,1085.953693,1174.501017
1424,893.09,0,3.35912E-05,997.8994413,1085.953693,1174.461564
1425,893.12,1,0.000201541,998.1005587,1086.172557,1174.698266
1426,893.3,0,-5.59722E-05,998.0446927,1086.172557,1174.764017
1427,893.25,1,-0.000201511,997.8435754,1085.953681,1174.527288
1428,893.07,1,-0.003515962,994.3351955,1082.13551,1170.397695
1429,889.93,0,0.003460946,997.7765363,1082.13551,1166.347012
1430,893.01,1,0.000481518,998.2569832,1082.656577,1166.908628
1431,893.44,1,-1.11927E-05,998.2458101,1082.644459,1166.895567
1432,893.43,0,-0.000671569,997.575419,1082.644459,1167.679218
1433,892.83,0,-0.003819316,993.7653631,1082.644459,1172.138955
1434,889.42,0,-0.003136876,990.6480447,1082.644459,1175.815809
1435,886.63,0,0,990.6480447,1082.644459,1175.815809
1436,886.63,1,-0.000293245,990.3575419,1082.326979,1175.471006
1437,886.37,1,0.007965071,998.2458101,1090.94779,1184.833716
1438,893.43,0,-0.000291013,997.9553073,1090.94779,1185.178519
1439,893.17,0,-0.001365921,996.5921788,1090.94779,1186.797379
1440,891.95,0,0.000213016,996.8044693,1090.94779,1186.544572
1441,892.14,0,0.000795839,997.5977654,1090.94779,1185.600273
1442,892.85,0,0.001590413,999.1843575,1090.94779,1183.71468
1443,894.27,1,-1.11823E-05,999.1731844,1090.935591,1183.701443
1444,894.26,0,1.11824E-05,999.1843575,1090.935591,1183.688206
1445,894.27,0,-0.000257193,998.9273743,1090.935591,1183.992643
1446,894.04,0,-0.003031184,995.8994413,1090.935591,1187.581543
1447,891.33,0,-0.000661932,995.2402235,1090.935591,1188.367641
1448,890.74,0,-0.007925994,987.3519553,1090.935591,1197.786636
1449,883.68,0,0.00448126,991.7765363,1090.935591,1192.419042
1450,887.64,0,-7.88608E-05,991.698324,1090.935591,1192.513078
1451,887.57,1,0.001397073,993.0837989,1092.459707,1194.179105
1452,888.81,1,0.001113849,994.1899441,1093.676542,1195.50924
1453,889.8,0,-0.000910317,993.2849162,1093.676542,1196.597533
1454,888.99,1,-0.00078741,992.5027933,1092.81537,1195.655319
1455,888.29,1,-0.001936305,990.5810056,1090.699346,1193.340166
1456,886.57,1,0.000485015,991.0614525,1091.228352,1193.918955
1457,887,0,0,991.0614525,1091.228352,1193.918955
1458,887,1,0.000901917,991.9553073,1092.212549,1194.99577
1459,887.8,0,0.000112638,992.0670391,1092.212549,1194.861168
1460,887.9,0,-9.01002E-05,991.9776536,1092.212549,1194.968825
1461,887.82,0,-1.12635E-05,991.9664804,1092.212549,1194.982285
1462,887.81,1,-0.001712078,990.2681564,1090.342596,1192.936382
1463,886.29,0,-0.00339618,986.9050279,1090.342596,1196.987808
1464,883.28,0,-0.009283579,977.7430168,1090.342596,1208.100139
1465,875.08,1,0.000457101,978.1899441,1090.840993,1208.652363
1466,875.48,1,-0.000925207,977.2849162,1089.831739,1207.53411
1467,874.67,1,-0.004230167,973.150838,1085.221569,1202.426039
1468,870.97,0,-0.003880731,969.3743017,1085.221569,1207.092331
1469,867.59,1,-5.76309E-05,969.3184358,1085.159027,1207.022765
1470,867.54,1,-0.000956728,968.3910615,1084.120825,1205.867972
1471,866.71,1,0.004488237,972.7374302,1088.986616,1211.280194
1472,870.6,0,0.000459453,973.1843575,1088.986616,1210.723667
1473,871,1,0.002376579,975.4972067,1091.574678,1213.601047
1474,873.07,0,-0.003287251,972.2905028,1091.574678,1217.590458
1475,870.2,0,0.002516663,974.7374302,1091.574678,1214.526193
1476,872.39,0,0.000641915,975.3631285,1091.574678,1213.746571
1477,872.95,1,-0.003745919,971.7094972,1087.485728,1209.199975
1478,869.68,1,0.001103854,972.7821229,1088.686154,1210.534755
1479,870.64,0,-0.000459432,972.3351955,1088.686154,1211.090914
1480,870.24,1,-0.000471134,971.877095,1088.173236,1210.520327
1481,869.83,0,-0.002793649,969.1620112,1088.173236,1213.902097
1482,867.4,1,-0.001579433,967.6312849,1086.45454,1211.98482
1483,866.03,1,0.004468667,971.9553073,1091.309544,1217.400777
1484,869.9,0,-0.000896655,971.0837989,1091.309544,1218.492365
1485,869.12,0,0.00044873,971.5195531,1091.309544,1217.945591
1486,869.51,0,0.001978126,973.4413408,1091.309544,1215.536342
1487,871.23,1,-0.002961331,970.5586592,1088.077816,1211.936737
1488,868.65,0,0.001554136,972.0670391,1088.077816,1210.053223
1489,870,1,-0.000942529,971.150838,1087.052271,1208.912713
1490,869.18,1,0.000908903,972.0335196,1088.040296,1210.011497
1491,869.97,0,-3.44839E-05,972,1088.040296,1210.053223
1492,869.94,1,0.001689772,973.6424581,1089.878835,1212.097937
1493,871.41,1,-0.00018361,973.4636872,1089.678722,1211.875383
1494,871.25,0,8.03443E-05,973.5418994,1089.678722,1211.778015
1495,871.32,0,0.00130836,974.8156425,1089.678722,1210.192574
1496,872.46,0,0.006475942,981.1284916,1089.678722,1202.355437
1497,878.11,0,0.000330255,981.452514,1089.678722,1201.958354
1498,878.4,0,-0.00042122,981.0391061,1089.678722,1202.464643
1499,878.03,0,0.005079553,986.0223464,1089.678722,1196.35666
1500,882.49,1,-0.000509921,985.5195531,1089.123072,1195.746613
1501,882.04,1,0.00060088,986.1117318,1089.777504,1196.465113
1502,882.57,0,0.004679516,990.726257,1089.777504,1190.866236
1503,886.7,0,-0.001826999,988.9162011,1089.777504,1193.041947
1504,885.08,0,0,988.9162011,1089.777504,1193.041947
1505,885.08,1,1.12984E-05,988.9273743,1089.789817,1193.055427
1506,885.09,1,-0.001152425,987.7877095,1088.533916,1191.68052
1507,884.07,0,-0.00042983,987.3631285,1088.533916,1192.19274
1508,883.69,0,-4.52647E-05,987.3184358,1088.533916,1192.246704
1509,883.65,0,-0.002512307,984.8379888,1088.533916,1195.241994
1510,881.43,0,3.40356E-05,984.8715084,1088.533916,1195.201313
1511,881.46,0,-0.00124793,983.6424581,1088.533916,1196.69284
1512,880.36,0,-0.00787178,975.8994413,1088.533916,1206.112943
1513,873.43,0,0.002999668,978.8268156,1088.533916,1202.495004
1514,876.05,0,0.000273957,979.0949721,1088.533916,1202.165572
1515,876.29,0,0.000810234,979.8882682,1088.533916,1201.191537
1516,877,0,0,979.8882682,1088.533916,1201.191537
1517,877,0,-6.84151E-05,979.8212291,1088.533916,1201.273716
1518,876.94,0,0,979.8212291,1088.533916,1201.273716
1519,876.94,0,6.84197E-05,979.8882682,1088.533916,1201.191526
1520,877,0,0,979.8882682,1088.533916,1201.191526
1521,877,1,0,979.8882682,1088.533916,1201.191526
1522,877,0,-1.14025E-05,979.877095,1088.533916,1201.205222
1523,876.99,1,1.14026E-05,979.8882682,1088.546328,1201.218919
1524,877,1,0,979.8882682,1088.546328,1201.218919
1525,877,1,0.000205245,980.0893855,1088.769747,1201.465464
1526,877.18,0,0.004240863,984.2458101,1088.769747,1196.370213
1527,880.9,0,-0.003292088,981.0055866,1088.769747,1200.308769
1528,878,0,0.001970387,982.9385475,1088.769747,1197.943696
1529,879.73,0,0.000363748,983.2960894,1088.769747,1197.507946
1530,880.05,0,0.002511221,985.7653631,1088.769747,1194.500739
1531,882.26,0,0.002470927,988.2011173,1088.769747,1191.549215
1532,884.44,1,-0.001481163,986.7374302,1087.157101,1189.784336
1533,883.13,0,7.92635E-05,986.8156425,1087.157101,1189.69003
1534,883.2,0,0.002694746,989.4748603,1087.157101,1186.484117
1535,885.58,0,-0.000282301,989.1955307,1087.157101,1186.819062
1536,885.33,0,-0.001716874,987.4972067,1087.157101,1188.856681
1537,883.81,1,0.000214978,987.7094972,1087.390817,1189.11226
1538,884,0,-7.91855E-05,987.6312849,1087.390817,1189.20642
1539,883.93,0,0.001097372,988.7150838,1087.390817,1187.901418
1540,884.9,0,0.000768448,989.4748603,1087.390817,1186.988577
1541,885.58,1,-0.00049685,988.9832402,1086.850547,1186.398823
1542,885.14,0,0.001898005,990.8603352,1086.850547,1184.147032
1543,886.82,1,0.000834442,991.6871508,1087.757461,1185.135134
1544,887.56,0,0.001104151,992.7821229,1087.757461,1183.826566
1545,888.54,0,1.12544E-05,992.7932961,1087.757461,1183.813243
1546,888.55,0,0,992.7932961,1087.757461,1183.813243
1547,888.55,0,0,992.7932961,1087.757461,1183.813243
1548,888.55,0,-1.12543E-05,992.7821229,1087.757461,1183.826566
1549,888.54,0,0.00038265,993.1620112,1087.757461,1183.373575
1550,888.88,1,0.001237512,994.3910615,1089.103574,1184.838014
1551,889.98,0,-0.001089912,993.3072626,1089.103574,1186.129383
1552,889.01,0,0.002283439,995.575419,1089.103574,1183.420929
1553,891.04,0,0,995.575419,1089.103574,1183.420929
1554,891.04,0,0,995.575419,1089.103574,1183.420929
1555,891.04,0,0,995.575419,1089.103574,1183.420929
1556,891.04,0,0,995.575419,1089.103574,1183.420929
1557,891.04,0,0.003422966,998.9832402,1089.103574,1179.370119
1558,894.09,0,1.11846E-05,998.9944134,1089.103574,1179.356929
1559,894.1,0,-1.11844E-05,998.9832402,1089.103574,1179.370119
1560,894.09,0,-1.11846E-05,998.972067,1089.103574,1179.38331
1561,894.08,0,3.3554E-05,999.0055866,1089.103574,1179.343737
1562,894.11,0,0.000995403,1000,1089.103574,1178.169814
1563,895,0,0.000502793,1000.502793,1089.103574,1177.577438
1564,895.45,0,0.001395946,1001.899441,1089.103574,1175.933603
1565,896.7,0,0.000156128,1002.055866,1089.103574,1175.750007
1566,896.84,0,0,1002.055866,1089.103574,1175.750007
1567,896.84,0,0,1002.055866,1089.103574,1175.750007
1568,896.84,0,0,1002.055866,1089.103574,1175.750007
1569,896.84,0,-1.11503E-05,1002.044693,1089.103574,1175.763117
1570,896.83,0,1.11504E-05,1002.055866,1089.103574,1175.750007
1571,896.84,0,0,1002.055866,1089.103574,1175.750007
1572,896.84,0,-0.000735917,1001.318436,1089.103574,1176.615262
1573,896.18,1,-0.0013167,1000,1087.669552,1175.066013
1574,895,0,-0.000614525,999.3854749,1087.669552,1175.78812
1575,894.45,1,-0.001095645,998.2905028,1086.477852,1174.499873
1576,893.47,0,-0.004711966,993.5865922,1086.477852,1180.034076
1577,889.26,0,0.000832153,994.4134078,1086.477852,1179.052108
1578,890,1,2.24719E-05,994.4357542,1086.502267,1179.078604
1579,890.02,0,0.001101099,995.5307263,1086.502267,1177.780322
1580,891,1,0.000527497,996.0558659,1087.075394,1178.401597
1581,891.47,0,0.000370175,996.424581,1087.075394,1177.965382
1582,891.8,1,0,996.424581,1087.075394,1177.965382
1583,891.8,0,-2.24266E-05,996.4022346,1087.075394,1177.9918
1584,891.78,0,-0.000313979,996.0893855,1087.075394,1178.361665
1585,891.5,0,-0.000549635,995.5418994,1087.075394,1179.009334
1586,891.01,1,1.12232E-05,995.5530726,1087.087594,1179.022566
1587,891.02,1,-2.24462E-05,995.5307263,1087.063193,1178.996102
1588,891,1,-1.12233E-05,995.5195531,1087.050993,1178.982869
1589,890.99,1,0,995.5195531,1087.050993,1178.982869
1590,890.99,1,0,995.5195531,1087.050993,1178.982869
1591,890.99,1,-1.12235E-05,995.5083799,1087.038792,1178.969637
1592,890.98,1,1.12236E-05,995.5195531,1087.050993,1178.982869
1593,890.99,0,-0.001459051,994.0670391,1087.050993,1180.703066
1594,889.69,0,0.001472423,995.5307263,1087.050993,1178.964571
1595,891,1,0,995.5307263,1087.050993,1178.964571
1596,891,1,-0.001010101,994.5251397,1085.952961,1177.773698
1597,890.1,1,0.000943714,995.4636872,1086.977791,1178.88518
1598,890.94,0,-1.12241E-05,995.452514,1086.977791,1178.898412
1599,890.93,1,-0.000179588,995.273743,1086.782583,1178.686696
1600,890.77,0,-0.000797063,994.4804469,1086.782583,1179.626184
1601,890.06,1,1.12352E-05,994.4916201,1086.794793,1179.639437
1602,890.07,0,-2.24701E-05,994.4692737,1086.794793,1179.665944
1603,890.05,1,4.49413E-05,994.5139665,1086.843635,1179.71896
1604,890.09,0,-0.000101113,994.4134078,1086.843635,1179.838245
1605,890,0,1.1236E-05,994.424581,1086.843635,1179.824988
1606,890.01,1,0,994.424581,1086.843635,1179.824988
1607,890.01,1,0.001089875,995.5083799,1088.028159,1181.110851
1608,890.98,0,-0.000101012,995.4078212,1088.028159,1181.230157
1609,890.89,0,-3.36742E-05,995.3743017,1088.028159,1181.269934
1610,890.86,1,-6.73506E-05,995.3072626,1087.95488,1181.190375
1611,890.8,1,-7.85811E-05,995.2290503,1087.869387,1181.097556
1612,890.73,1,8.9814E-05,995.3184358,1087.967093,1181.203635
1613,890.81,0,-0.002031859,993.2960894,1087.967093,1183.603674
1614,889,0,0.002024747,995.3072626,1087.967093,1181.207176
1615,890.8,0,1.12259E-05,995.3184358,1087.967093,1181.193916
1616,890.81,1,-0.000853156,994.4692737,1087.038887,1180.186173
1617,890.05,1,0.00105612,995.5195531,1088.186931,1181.432592
1618,890.99,0,0,995.5195531,1088.186931,1181.432592
1619,890.99,1,0,995.5195531,1088.186931,1181.432592
1620,890.99,0,-0.00106623,994.4581006,1088.186931,1182.69227
1621,890.04,0,0,994.4581006,1088.186931,1182.69227
1622,890.04,0,0,994.4581006,1088.186931,1182.69227
1623,890.04,0,-1.12355E-05,994.4469274,1088.186931,1182.705558
1624,890.03,1,1.12356E-05,994.4581006,1088.199158,1182.718847
1625,890.04,1,0.001067368,995.5195531,1089.360666,1183.981243
1626,890.99,0,0,995.5195531,1089.360666,1183.981243
1627,890.99,0,-1.12235E-05,995.5083799,1089.360666,1183.994531
1628,890.98,1,1.12236E-05,995.5195531,1089.372893,1184.00782
1629,890.99,1,0.001111124,996.6256983,1090.583321,1185.323399
1630,891.98,0,-3.3633E-05,996.5921788,1090.583321,1185.363265
1631,891.95,0,4.48456E-05,996.6368715,1090.583321,1185.310107
1632,891.99,1,0,996.6368715,1090.583321,1185.310107
1633,891.99,0,0.002365497,998.9944134,1090.583321,1182.506259
1634,894.1,0,0.000995414,999.9888268,1090.583321,1181.329175
1635,894.99,1,0,999.9888268,1090.583321,1181.329175
1636,894.99,0,1.11733E-05,1000,1090.583321,1181.315976
1637,895,0,0.002793296,1002.793296,1090.583321,1178.01621
1638,897.5,0,0.000835655,1003.631285,1090.583321,1177.031796
1639,898.25,0,0.000812691,1004.446927,1090.583321,1176.075232
1640,898.98,0,2.22474E-05,1004.469274,1090.583321,1176.049067
1641,899,0,0.000200222,1004.670391,1090.583321,1175.813596
1642,899.18,0,2.22425E-05,1004.692737,1090.583321,1175.787443
1643,899.2,0,0.00290258,1007.608939,1090.583321,1172.374626
1644,901.81,0,0.007107927,1014.77095,1090.583321,1164.041472
1645,908.22,0,-0.002499394,1012.234637,1090.583321,1166.950871
1646,905.95,0,-6.62288E-05,1012.167598,1090.583321,1167.028157
1647,905.89,1,-0.002075307,1010.067039,1088.320025,1164.606215
1648,904.01,0,-0.000154866,1009.910615,1088.320025,1164.786572
1649,903.87,1,-0.000553177,1009.351955,1087.717992,1164.142239
1650,903.37,1,-0.000398508,1008.949721,1087.284528,1163.678319
1651,903.01,0,-1.10741E-05,1008.938547,1087.284528,1163.691206
1652,903,1,-0.000808416,1008.122905,1086.405549,1162.750459
1653,902.27,1,0,1008.122905,1086.405549,1162.750459
1654,902.27,1,0,1008.122905,1086.405549,1162.750459
1655,902.27,0,0.001817638,1009.955307,1086.405549,1160.637
1656,903.91,0,-0.000597405,1009.351955,1086.405549,1161.33037
1657,903.37,0,-0.000365299,1008.98324,1086.405549,1161.754602
1658,903.04,0,-2.21474E-05,1008.960894,1086.405549,1161.780332
1659,903.02,1,0,1008.960894,1086.405549,1161.780332
1660,903.02,0,0,1008.960894,1086.405549,1161.780332
1661,903.02,0,7.75177E-05,1009.039106,1086.405549,1161.690274
1662,903.09,1,0,1009.039106,1086.405549,1161.690274
1663,903.09,1,-0.000963359,1008.067039,1085.358951,1160.571149
1664,902.22,0,-0.000221675,1007.843575,1085.358951,1160.828419
1665,902.02,1,-0.001596417,1006.234637,1083.626265,1158.975253
1666,900.58,0,0.004019632,1010.27933,1083.626265,1154.316599
1667,904.2,0,0.000862641,1011.150838,1083.626265,1153.320838
1668,904.98,0,-0.000541448,1010.603352,1083.626265,1153.945302
1669,904.49,0,-0.001370938,1009.217877,1083.626265,1155.52729
1670,903.25,0,-0.000941046,1008.268156,1083.626265,1156.614694
1671,902.4,1,0.000764628,1009.039106,1084.454836,1157.499074
1672,903.09,0,0.000199316,1009.240223,1084.454836,1157.268366
1673,903.27,1,-0.000763891,1008.469274,1083.62643,1156.384339
1674,902.58,1,-8.86348E-05,1008.379888,1083.530383,1156.281843
1675,902.5,0,0.000598338,1008.98324,1083.530383,1155.589996
1676,903.04,1,-0.000287916,1008.692737,1083.218417,1155.257282
1677,902.78,1,-0.000376614,1008.312849,1082.810461,1154.822196
1678,902.44,1,-0.000288108,1008.022346,1082.498495,1154.489483
1679,902.18,1,0.001784566,1009.821229,1084.430286,1156.549746
1680,903.79,1,-0.000863032,1008.949721,1083.494387,1155.551606
1681,903.01,0,-2.21481E-05,1008.927374,1083.494387,1155.577199
1682,902.99,1,-0.00187156,1007.039106,1081.466562,1153.414467
1683,901.3,0,-0.001497836,1005.530726,1081.466562,1155.142093
1684,899.95,1,-0.000722262,1004.804469,1080.68546,1154.307778
1685,899.3,1,-0.000611587,1004.189944,1080.024527,1153.601818
1686,898.75,0,-0.000890125,1003.296089,1080.024527,1154.628668
1687,897.95,0,0.00135865,1004.659218,1080.024527,1153.059932
1688,899.17,1,0.000589432,1005.251397,1080.661128,1153.739583
1689,899.7,0,0.000188952,1005.441341,1080.661128,1153.521581
1690,899.87,1,-1.11127E-05,1005.430168,1080.649119,1153.508763
1691,899.86,1,0.00015558,1005.586592,1080.817246,1153.688225
1692,900,0,-1.11111E-05,1005.575419,1080.817246,1153.701044
1693,899.99,1,1.11112E-05,1005.586592,1080.829256,1153.713863
1694,900,1,0.000277778,1005.865922,1081.129486,1154.034339
1695,900.25,1,0.002943627,1008.826816,1084.311928,1157.431385
1696,902.9,0,-1.10754E-05,1008.815642,1084.311928,1157.444205
1697,902.89,0,0,1008.815642,1084.311928,1157.444205
1698,902.89,0,1.10755E-05,1008.826816,1084.311928,1157.431385
1699,902.9,1,0,1008.826816,1084.311928,1157.431385
1700,902.9,1,0,1008.826816,1084.311928,1157.431385
1701,902.9,1,-0.000941411,1007.877095,1083.291144,1156.341767
1702,902.05,0,0.000742753,1008.625698,1083.291144,1155.482891
1703,902.72,0,-0.000321251,1008.301676,1083.291144,1155.854091
1704,902.43,0,-0.00046541,1007.832402,1083.291144,1156.392037
1705,902.01,1,0,1007.832402,1083.291144,1156.392037
1706,902.01,0,0,1007.832402,1083.291144,1156.392037
1707,902.01,1,0,1007.832402,1083.291144,1156.392037
1708,902.01,1,0,1007.832402,1083.291144,1156.392037
1709,902.01,1,0,1007.832402,1083.291144,1156.392037
1710,902.01,1,-0.0002439,1007.586592,1083.02693,1156.109994
1711,901.79,1,-0.00129742,1006.27933,1081.62179,1154.610034
1712,900.62,0,1.11035E-05,1006.290503,1081.62179,1154.597214
1713,900.63,0,-1.11033E-05,1006.27933,1081.62179,1154.610033
